Time,dTEC,forecast,upper_MSE,ipplat,ipplon,Error_count,Error_RM
2023-02-02 14:55:02,-0.556489657,-0.53504604,,40.16623,18.69626,0,
2023-02-02 14:55:07,-0.567921682,-0.54565847,,40.16824,18.69615,0,
2023-02-02 14:55:12,-0.569384589,-0.5591243,,40.17024,18.69604,0,
2023-02-02 14:55:17,-0.574210336,-0.56464237,,40.17224,18.69593,0,
2023-02-02 14:55:22,-0.58331177,-0.56949496,,40.17424,18.69582,0,
2023-02-02 14:55:27,-0.585958238,-0.5773326,,40.17624,18.69571,0,
2023-02-02 14:55:32,-0.596879012,-0.5813497,,40.17824,18.6956,0,
2023-02-02 14:55:37,-0.598512496,-0.5913394,,40.18024,18.6955,0,
2023-02-02 14:55:42,-0.602638154,-0.59451735,,40.18224,18.69539,0,
2023-02-02 14:55:47,-0.597438525,-0.5983813,,40.18425,18.69528,0,
2023-02-02 14:55:52,-0.615184941,-0.59268874,,40.18625,18.69517,0,
2023-02-02 14:55:57,-0.608975151,-0.60686797,,40.18825,18.69507,0,
2023-02-02 14:56:02,-0.610925343,-0.6036445,,40.19025,18.69496,0,
2023-02-02 14:56:07,-0.608597063,-0.6050448,,40.19225,18.69486,0,
2023-02-02 14:56:12,-0.61237284,-0.600605,,40.19425,18.69475,0,
2023-02-02 14:56:17,-0.61338501,-0.6031095,,40.19625,18.69465,0,
2023-02-02 14:56:22,-0.608044337,-0.6038675,,40.19825,18.69455,0,
2023-02-02 14:56:27,-0.609372845,-0.59881413,,40.20025,18.69445,0,
2023-02-02 14:56:32,-0.609900335,-0.59796447,,40.20225,18.69434,0,
2023-02-02 14:56:37,-0.598276318,-0.5978847,,40.20425,18.69424,0,
2023-02-02 14:56:42,-0.608946438,-0.586971,,40.20625,18.69414,0,
2023-02-02 14:56:47,-0.600598904,-0.5941477,,40.20825,18.69404,0,
2023-02-02 14:56:52,-0.598831312,-0.58795244,,40.21025,18.69394,0,
2023-02-02 14:56:57,-0.601297979,-0.5864173,,40.21225,18.69384,0,0.0
2023-02-02 14:57:02,-0.588266668,-0.5871699,,40.21425,18.69374,0,0.0
2023-02-02 14:57:07,-0.588751221,-0.57584745,,40.21625,18.69365,0,0.0
2023-02-02 14:57:12,-0.575413288,-0.5732617,,40.21825,18.69355,0,0.0
2023-02-02 14:57:17,-0.570126456,-0.5598098,,40.22025,18.69345,0,0.0
2023-02-02 14:57:22,-0.567597783,-0.55274314,,40.22224,18.69336,0,0.0
2023-02-02 14:57:27,-0.557566625,-0.5491868,,40.22424,18.69326,0,0.0
2023-02-02 14:57:32,-0.544210673,-0.54081786,,40.22624,18.69317,0,0.0
2023-02-02 14:57:37,-0.532950181,-0.52720845,,40.22824,18.69307,0,0.0
2023-02-02 14:57:42,-0.520201697,-0.5138848,,40.23024,18.69298,0,0.0
2023-02-02 14:57:47,-0.516043802,-0.5001984,,40.23224,18.69289,0,0.0
2023-02-02 14:57:52,-0.49811033300000007,-0.49460265,,40.23637,18.68305,0,0.0
2023-02-02 14:57:57,-0.48067262599999994,-0.47969463,,40.23835,18.68296,0,0.0
2023-02-02 14:58:02,-0.468688541,-0.4620021,,40.24034,18.68287,0,0.0
2023-02-02 14:58:07,-0.450505597,-0.44775355,,40.24233,18.68278,0,0.0
2023-02-02 14:58:12,-0.436205908,-0.43027255,,40.24432,18.68269,0,0.0
2023-02-02 14:58:17,-0.41770931,-0.41524762,,40.24631,18.6826,0,0.0
2023-02-02 14:58:22,-0.409291299,-0.3976244,,40.2483,18.68251,0,0.0
2023-02-02 14:58:27,-0.383623462,-0.38724634,,40.25028,18.68242,0,0.0
2023-02-02 14:58:32,-0.355914408,-0.36561647,,40.25227,18.68233,0,0.0
2023-02-02 14:58:37,-0.3534825,-0.33847737,,40.25426,18.68225,0,0.0
2023-02-02 14:58:42,-0.324629492,-0.32739934,,40.25625,18.68216,0,0.0
2023-02-02 14:58:47,-0.303972053,-0.3036616,,40.25823,18.68208,0,0.0
2023-02-02 14:58:52,-0.281884303,-0.28059784,,40.26022,18.68199,0,0.0
2023-02-02 14:58:57,-0.267836044,-0.25643304,,40.26221,18.68191,0,0.0
2023-02-02 14:59:02,-0.24444148699999999,-0.23734255,,40.26419,18.68182,0,0.0
2023-02-02 14:59:07,-0.216981086,-0.21409234,,40.26618,18.68174,0,0.0
2023-02-02 14:59:12,-0.183906063,-0.18639316,,40.26817,18.68166,0,0.0
2023-02-02 14:59:17,-0.151741139,-0.15324798,,40.27016,18.68157,0,0.0
2023-02-02 14:59:22,-0.138345261,-0.118380815,,40.27214,18.68149,0,0.0
2023-02-02 14:59:27,-0.101965431,-0.094613865,,40.27413,18.68141,0,0.0
